"Time","Voltage","Excitation_Voltage","Ratio","Force (lbs)"
253.4785,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
253.4785,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
253.5184,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
253.5185,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
253.5185,0.00403,14.95972,1.745965867509987e-06,-0.8863836415192397
253.5185,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
253.5584,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
253.5585,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
253.5585,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
253.5585,0.00403,14.95209,1.88343469126166e-06,-0.9561731596649473
253.5984,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
253.5985,0.00403,14.94903,1.938605780297067e-06,-0.9841821555541562
253.5985,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
253.5985,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
253.6384,0.00403,14.95209,1.88343469126166e-06,-0.9561731596649473
253.6385,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
253.6385,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
253.6385,0.00403,14.93683,2.158793667972857e-06,-1.095966094363246
253.6784,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
253.6785,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
253.6785,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
253.6785,0.00403,14.93912,2.117435901704753e-06,-1.074969780430658
253.7184,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
253.7185,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
253.7185,0.00403,14.95285,1.869735568446097e-06,-0.9492184541962803
253.7185,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
253.7583,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
253.7585,0.00402,14.95438,1.173460886854272e-06,-0.5957370378343533
253.7585,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
253.7585,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
253.7984,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
253.7985,0.00403,14.93835,2.131340809870773e-06,-1.08202895802659
253.7985,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
253.7985,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
253.8384,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
253.8385,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
253.8385,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
253.8385,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
253.8784,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
253.8785,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
253.8785,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
253.8785,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
253.9184,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
253.9185,0.00403,14.93607,2.172522192371476e-06,-1.102935726287659
253.9185,0.00403,14.94903,1.938605780297067e-06,-0.9841821555541562
253.9185,0.00403,14.93454,2.200164117495309e-06,-1.116968847270035
253.9583,0.00403,14.93988,2.103712982276236e-06,-1.068002994010789
253.9585,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
253.9585,0.00403,14.93988,2.103712982276236e-06,-1.068002994010789
253.9586,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
253.9984,0.00403,14.94522,2.007330771979247e-06,-1.019072132227931
253.9985,0.00404,14.93683,2.828279763750924e-06,-1.435847608982184
253.9985,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
253.9985,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
254.0383,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
254.0384,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
254.0384,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
254.0384,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
254.0784,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
254.0785,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
254.0785,0.00404,14.94903,2.607545504145392e-06,-1.323786290672314
254.0785,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
254.1184,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
254.1185,0.00403,14.93759,2.145066540543692e-06,-1.088997171645637
254.1185,0.00402,14.93988,1.434363563137685e-06,-0.7281908667376744
254.1185,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
254.1584,0.00403,14.94903,1.938605780297067e-06,-0.9841821555541562
254.1585,0.00403,14.95514,1.828466366675852e-06,-0.9282671022664332
254.1585,0.00403,14.93759,2.145066540543692e-06,-1.088997171645637
254.1585,0.00403,14.93835,2.131340809870773e-06,-1.08202895802659
254.1984,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
254.1985,0.00403,14.93683,2.158793667972857e-06,-1.095966094363246
254.1985,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
254.1985,0.00403,14.93301,2.227811706868323e-06,-1.131004843851475
254.2384,0.00403,14.93607,2.172522192371476e-06,-1.102935726287659
254.2384,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
254.2384,0.00403,14.93759,2.145066540543692e-06,-1.088997171645637
254.2385,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
254.2783,0.00403,14.94903,1.938605780297067e-06,-0.9841821555541562
254.2784,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
254.2784,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
254.2784,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
254.3184,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
254.3185,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
254.3185,0.00403,14.93607,2.172522192371476e-06,-1.102935726287659
254.3185,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
254.3584,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
254.3584,0.00403,14.9559,1.814772830836049e-06,-0.9213152331670285
254.3585,0.00403,14.94522,2.007330771979247e-06,-1.019072132227931
254.3585,0.00404,14.93683,2.828279763750924e-06,-1.435847608982184
254.3984,0.00403,14.95209,1.88343469126166e-06,-0.9561731596649473
254.3985,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
254.3985,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
254.3985,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
254.4384,0.00404,14.95132,2.566152752541155e-06,-1.302772215550794
254.4384,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
254.4384,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
254.4384,0.00403,14.95285,1.869735568446097e-06,-0.9492184541962803
254.4784,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
254.4785,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
254.4785,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
254.4785,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
254.5184,0.00403,14.95667,1.800900536111599e-06,-0.9142726126078865
254.5185,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
254.5185,0.00403,14.93759,2.145066540543692e-06,-1.088997171645637
254.5185,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
254.5584,0.00404,14.9559,2.483405276894194e-06,-1.260763370959187
254.5585,0.00403,14.95285,1.869735568446097e-06,-0.9492184541962803
254.5585,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
254.5585,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
254.5984,0.00404,14.95209,2.552237514144649e-06,-1.295707793552617
254.5985,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
254.5985,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
254.5985,0.00404,14.93683,2.828279763750924e-06,-1.435847608982184
254.6384,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
254.6385,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
254.6385,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
254.6385,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
254.6784,0.00403,14.93912,2.117435901704753e-06,-1.074969780430658
254.6785,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
254.6785,0.00403,14.94522,2.007330771979247e-06,-1.019072132227931
254.6785,0.00403,14.93835,2.131340809870773e-06,-1.08202895802659
254.7184,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
254.7185,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
254.7185,0.00403,14.94903,1.938605780297067e-06,-0.9841821555541562
254.7185,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
254.7584,0.00403,14.95209,1.88343469126166e-06,-0.9561731596649473
254.7585,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
254.7585,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
254.7585,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
254.7984,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
254.7985,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
254.7985,0.00405,14.94293,3.387080378192912e-06,-1.71953684525498
254.7985,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
254.8384,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
254.8385,0.00404,14.95361,2.524772678731929e-06,-1.281764576631904
254.8385,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
254.8386,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
254.8784,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
254.8785,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
254.8785,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
254.8785,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
254.9184,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
254.9185,0.00403,14.9353,2.186432780129709e-06,-1.109997787271933
254.9185,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
254.9185,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
254.9584,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
254.9585,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
254.9585,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
254.9585,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
254.9984,0.00404,14.95514,2.497132791731075e-06,-1.267732490354102
254.9984,0.00403,14.93759,2.145066540543692e-06,-1.088997171645637
254.9985,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
254.9985,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
255.0384,0.00403,14.94827,1.952311905395172e-06,-0.9911404159082968
255.0385,0.00404,14.95819,2.442050541207898e-06,-1.239768595577946
255.0385,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
255.0385,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
255.0784,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
255.0784,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
255.0784,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
255.0785,0.00403,14.93835,2.131340809870773e-06,-1.08202895802659
255.1183,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
255.1184,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
255.1184,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
255.1184,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
255.1584,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
255.1585,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
255.1585,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
255.1585,0.00403,14.94522,2.007330771979247e-06,-1.019072132227931
255.1984,0.00403,14.95209,1.88343469126166e-06,-0.9561731596649473
255.1985,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
255.1985,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
255.1985,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
255.2384,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
255.2384,0.00403,14.95667,1.800900536111599e-06,-0.9142726126078865
255.2385,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
255.2385,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
255.2783,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
255.2784,0.00404,14.9353,2.855987459312573e-06,-1.449914119987388
255.2784,0.00404,14.95438,2.51086170186633e-06,-1.274702318107455
255.2784,0.00403,14.93835,2.131340809870773e-06,-1.08202895802659
255.3184,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
255.3185,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
255.3185,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
255.3185,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
255.3584,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
255.3584,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
255.3585,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
255.3585,0.00403,14.93759,2.145066540543692e-06,-1.088997171645637
255.3984,0.00403,14.95361,1.856037838114807e-06,-0.942264455657401
255.3985,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
255.3985,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
255.3985,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
255.4384,0.00403,14.9559,1.814772830836049e-06,-0.9213152331670285
255.4384,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
255.4385,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
255.4385,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
255.4784,0.00404,14.95209,2.552237514144649e-06,-1.295707793552617
255.4785,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
255.4785,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
255.4785,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
255.5185,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
255.5186,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
255.5187,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
255.5187,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
255.5584,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
255.5585,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
255.5585,0.00403,14.95514,1.828466366675852e-06,-0.9282671022664332
255.5585,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
255.5984,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
255.5984,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
255.5984,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
255.5985,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
255.6384,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
255.6384,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
255.6385,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
255.6385,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
255.6784,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
255.6785,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
255.6785,0.00403,14.93912,2.117435901704753e-06,-1.074969780430658
255.6785,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
255.7184,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
255.7186,0.00403,14.95438,1.842161294360301e-06,-0.935219677970904
255.7186,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
255.7186,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
255.7584,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
255.7584,0.00403,14.94522,2.007330771979247e-06,-1.019072132227931
255.7585,0.00403,14.9498,1.924720732623692e-06,-0.9771330606386032
255.7585,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
255.7984,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
255.7984,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
255.7985,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
255.7985,0.00404,14.95285,2.538504398468531e-06,-1.288735830750296
255.8384,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
255.8384,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
255.8385,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
255.8385,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
255.8784,0.00404,14.95361,2.524772678731929e-06,-1.281764576631904
255.8784,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
255.8785,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
255.8785,0.00405,14.94827,3.290259373563728e-06,-1.670383218454039
255.9184,0.00404,14.94141,2.745371690634666e-06,-1.393757233031744
255.9186,0.00403,14.95285,1.869735568446097e-06,-0.9492184541962803
255.9186,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
255.9186,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
255.9584,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
255.9585,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
255.9585,0.00403,14.95285,1.869735568446097e-06,-0.9492184541962803
255.9585,0.00403,14.93912,2.117435901704753e-06,-1.074969780430658
255.9983,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
255.9984,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
255.9984,0.00404,14.95514,2.497132791731075e-06,-1.267732490354102
255.9984,0.00403,14.94446,2.021043886378418e-06,-1.02603394087717
256.0384,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
256.0384,0.00403,14.94141,2.076090812859401e-06,-1.053979902511713
256.0385,0.00405,14.94903,3.276485227993663e-06,-1.663390425790445
256.0385,0.00404,14.93607,2.842042353966929e-06,-1.442834535278628
256.0784,0.00404,14.95285,2.538504398468531e-06,-1.288735830750296
256.0784,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
256.0785,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
256.0785,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
256.1184,0.00404,14.95209,2.552237514144649e-06,-1.295707793552617
256.1184,0.00404,14.95438,2.51086170186633e-06,-1.274702318107455
256.1185,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
256.1185,0.00404,14.93759,2.814518573970783e-06,-1.428861393652354
256.1584,0.00403,14.93988,2.103712982276236e-06,-1.068002994010789
256.1584,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
256.1584,0.00404,14.95438,2.51086170186633e-06,-1.274702318107455
256.1585,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
256.1983,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
256.1984,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
256.1985,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
256.1985,0.00403,14.94827,1.952311905395172e-06,-0.9911404159082968
256.2384,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
256.2384,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
256.2385,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
256.2385,0.00404,14.93607,2.842042353966929e-06,-1.442834535278628
256.2783,0.00404,14.95209,2.552237514144649e-06,-1.295707793552617
256.2784,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
256.2784,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
256.2784,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
256.3184,0.00403,14.94522,2.007330771979247e-06,-1.019072132227931
256.3185,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
256.3185,0.00404,14.93683,2.828279763750924e-06,-1.435847608982184
256.3185,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
256.3584,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
256.3584,0.00404,14.93759,2.814518573970783e-06,-1.428861393652354
256.3585,0.00404,14.9559,2.483405276894194e-06,-1.260763370959187
256.3585,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
256.3985,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
256.3986,0.00403,14.95285,1.869735568446097e-06,-0.9492184541962803
256.3987,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
256.3987,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
256.4384,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
256.4384,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
256.4384,0.00404,14.95514,2.497132791731075e-06,-1.267732490354102
256.4385,0.00403,14.94598,1.993619052198113e-06,-1.012111031591739
256.4784,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
256.4784,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
256.4785,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
256.4785,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
256.5183,0.00403,14.94751,1.966019424257885e-06,-0.9980993838422189
256.5184,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
256.5184,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
256.5185,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
256.5583,0.00404,14.95438,2.51086170186633e-06,-1.274702318107455
256.5584,0.00403,14.94522,2.007330771979247e-06,-1.019072132227931
256.5584,0.00403,14.94903,1.938605780297067e-06,-0.9841821555541562
256.5584,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
256.5984,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
256.5984,0.00404,14.95132,2.566152752541155e-06,-1.302772215550794
256.5984,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
256.5984,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
256.6384,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
256.6384,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
256.6385,0.00403,14.95285,1.869735568446097e-06,-0.9492184541962803
256.6385,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
256.6783,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
256.6784,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
256.6784,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
256.6784,0.00404,14.9559,2.483405276894194e-06,-1.260763370959187
256.7184,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
256.7184,0.00405,14.94751,3.304034919815338e-06,-1.677376722208973
256.7184,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
256.7185,0.00404,14.94064,2.759306829655344e-06,-1.400831758084081
256.7584,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
256.7584,0.00404,14.94141,2.745371690634666e-06,-1.393757233031744
256.7585,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
256.7585,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
256.7983,0.00405,14.94675,3.317811866962136e-06,-1.684370937163709
256.7984,0.00403,14.9559,1.814772830836049e-06,-0.9213152331670285
256.7984,0.00404,14.93683,2.828279763750924e-06,-1.435847608982184
256.7985,0.00403,14.94293,2.048654781606476e-06,-1.040051308749748
256.8383,0.00404,14.95361,2.524772678731929e-06,-1.281764576631904
256.8384,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
256.8384,0.00405,14.94293,3.387080378192912e-06,-1.71953684525498
256.8385,0.00404,14.94141,2.745371690634666e-06,-1.393757233031744
256.8784,0.00404,14.94064,2.759306829655344e-06,-1.400831758084081
256.8785,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
256.8785,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
256.8785,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
256.9184,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
256.9185,0.00403,14.93759,2.145066540543692e-06,-1.088997171645637
256.9185,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
256.9185,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
256.9583,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
256.9584,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
256.9584,0.00404,14.93301,2.897469063288831e-06,-1.470973303258234
256.9585,0.00405,14.93835,3.470176758954796e-06,-1.761722820334683
256.9984,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
256.9984,0.00404,14.95056,2.579888679109742e-06,-1.309745605373625
256.9984,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
256.9985,0.00403,14.93988,2.103712982276236e-06,-1.068002994010789
257.0384,0.00403,14.95132,1.897315485998761e-06,-0.9632200954700555
257.0384,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
257.0385,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
257.0385,0.00404,14.94522,2.676441029305699e-06,-1.358762842970593
257.0782,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
257.0783,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
257.0783,0.00404,14.94141,2.745371690634666e-06,-1.393757233031744
257.0784,0.00404,14.95209,2.552237514144649e-06,-1.295707793552617
257.1183,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
257.1184,0.00404,14.9437,2.703936711554355e-06,-1.372721720066156
257.1184,0.00404,14.95132,2.566152752541155e-06,-1.302772215550794
257.1185,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
257.1584,0.00404,14.94217,2.731618935799705e-06,-1.386775299914735
257.1584,0.00405,14.94141,3.414652568409877e-06,-1.733534563551747
257.1584,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
257.1584,0.00404,14.94141,2.745371690634666e-06,-1.393757233031744
257.1984,0.00404,14.94598,2.662695285406027e-06,-1.351784469131843
257.1984,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
257.1985,0.00404,14.94064,2.759306829655344e-06,-1.400831758084081
257.1985,0.00404,14.94293,2.717867579899748e-06,-1.379794077002392
257.2383,0.00404,14.95285,2.538504398468531e-06,-1.288735830750296
257.2384,0.00404,14.9498,2.593626002259423e-06,-1.316719704206099
257.2384,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
257.2385,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
257.2785,0.00404,14.93988,2.773062401414841e-06,-1.40781512128393
257.2786,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
257.2786,0.00403,14.94675,1.979728337097762e-06,-1.005059059463833
257.2787,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
257.3184,0.00404,14.93912,2.786819372752655e-06,-1.414799195015038
257.3184,0.00403,14.95056,1.911017412749142e-06,-0.9701762244270058
257.3185,0.00404,14.94446,2.690188171284018e-06,-1.365741926579257
257.3185,0.00403,14.93912,2.117435901704753e-06,-1.074969780430658
257.3583,0.00404,14.95132,2.566152752541155e-06,-1.302772215550794
257.3583,0.00405,14.93683,3.497765859528882e-06,-1.775729123601066
257.3584,0.00404,14.93225,2.91123869577655e-06,-1.477963804741664
257.3584,0.00404,14.94751,2.635027172036611e-06,-1.337738053025596
257.3983,0.00404,14.94675,2.648770102029949e-06,-1.344714998313771
257.3984,0.00403,14.94217,2.062372099496772e-06,-1.047015251407354
257.3984,0.00405,14.94903,3.276485227993663e-06,-1.663390425790445
257.3985,0.00403,14.94827,1.952311905395172e-06,-0.9911404159082968
257.4384,0.00405,14.95209,3.221040337027584e-06,-1.635242427440259
257.4384,0.00403,14.9437,2.034758395608454e-06,-1.032996457647504
257.4384,0.00404,14.94827,2.621285639479477e-06,-1.330761817181181
